,y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
21,5.936497875311099,0.7821363007310671,0.58801231818432,-0.0288571089804541,-1.2035912870131398,-0.26685952283663394,0.31181168399168896,1.3961591574919399,1.2650431459848799,1.04717931361809,1.44214126309523,0.5277148366336261,0.14551084467156303,0.421173373682257,0.9178237524899558,0.48012870150944104,1.38114812554506,0.658107674233056,0.6749770864823741,0.43346553714958297,1.0227210953152301,0.23395747216039697,0.0836341783558714,0.522033480248874,0.695262044628325,0.96966839447274,1.68508314209714,0.6497346922126539,-0.00264641869738269,-0.837786616021778,-0.138449694211322,0.5530877045677121,-0.6611556021702,-0.9089782703419241,-0.35884371276236,0.141418249149518,0.261021611556266,-0.0839623675902348,-0.620502036156004,-0.8657324251783951,-1.05323430633748,0.12662972610714,-0.156133003601471,-0.259364089915273,0.49555846758226796,0.720493041214972,1.45170844380267,0.7065225219363961,1.62852217507401,0.850409186898272,1.23924641963725
135,1.09401666748724,-1.5364498235375903,-0.667668771438848,-1.00978905204343,-1.05585759725088,0.6428420908642559,1.24549166559256,1.15106469374134,0.544083350939239,0.0764221066774526,0.16508996822469,0.0715706559304356,-0.7813684434828121,-0.7263840144863499,-1.1817545087912902,-0.273492845488751,0.879461680591393,1.1819827185085001,1.28619163109201,0.8673628267956759,0.0626603145923465,-0.5802496428962839,-0.14513695500344,-0.35967269716681505,1.00700570218622,-0.0836854453905833,0.21194575946826896,-0.387994373402013,-0.972530157295208,-0.312238655597788,-0.4696205595486961,0.191967706479566,0.727845444008604,-0.9989063674560359,0.144396300720691,0.30542878315899397,0.312490376377902,0.526638483346027,0.20982443405214998,0.368701685698778,0.8557650260410121,0.5493996456121261,0.838472867133014,0.0724242132163643,0.33075174451307204,0.5968074405018199,-0.266032420745698,0.5618269584283381,-0.36126275074872294,-0.3613984698355979,-0.14444145534040198
134,5.70624144098562,0.306557860789766,0.00881205584183978,1.09270861608705,1.1001450562758501,1.35155169131992,1.1325937074501202,0.577764855513895,1.3011301569991,1.4343637465548797,-0.513134612884197,0.930893248461923,0.52721367219386,0.9282293326219709,0.6927819021519399,0.842492078368562,1.06983492143307,0.768290423344537,0.35218645184294395,-0.138379269500251,-1.03384471753483,-0.31852801484105703,0.4712385461929529,0.272716437096837,1.0405097142937498,-0.37095419263304097,-0.363302786689291,1.17001755654806,0.54259627047229,0.4196821326231471,0.7700233992816791,0.668605321593303,0.1657380833449,0.27720715800151696,0.0666900160976559,0.18674631336905398,-0.45615659162593397,-0.4031579186674029,0.38169515958162503,0.17813714443694603,0.13327241347559698,0.0722726947365544,0.66691761040197,-0.48780700039052705,-0.317298358699392,0.119914289342897,-0.6395964881279979,-0.22592443070005397,0.372169360267781,1.05928236403888,0.9648853519798911
123,1.19721610561938,-0.179556530043387,-1.3714164333056498,-0.8909789714336291,-0.7200825443090871,-1.290077281534,-1.33438979055459,-1.8909639068845299,-2.16945027290855,-1.47668504574567,-0.0499500544974421,0.326996274816462,-0.546928483105188,-0.32958206046575395,-0.25579505826510196,-0.3571736203145,-0.06197263135247599,-1.59072768354965,-2.4269393199429,-2.11672413298712,-1.52142331272722,-1.04253620462027,-0.34555104735491604,-1.06095806726546,-0.3881306888587629,-1.3340410617213,-1.3603031875427198,0.12165803307911,-0.495176533161377,-0.0750386144763621,-0.271355282595399,-0.16856477864651,0.628055017078177,1.5931505997805402,1.82284476979624,0.6841408844248891,-0.560279475186271,-0.581591909304506,0.32504816841374295,0.42224059672427,1.1710273926814498,0.9574676467023828,-0.432821437552723,0.0191878012979324,0.560466295094897,0.9156658828994079,-0.54023984363456,-0.614084010221467,0.546797079091015,0.9045957131645341,-0.00562390958895098
44,6.7378419054437195,-0.68875569454952,0.252661978755913,0.32519898912685996,0.21982117024977804,-0.135687012572426,1.16804354517646,-0.007683827660518559,-0.868346427244457,0.00949070384226958,0.6230266491238461,-0.331083208257541,-0.181633998590054,0.47906429860317795,0.559112669364703,2.01825414556869,1.47473346654936,2.09376445981178,1.72128883968718,1.5724447152011498,1.16960884567502,1.1424686720824098,0.716080106258558,1.1751274965937801,1.8538382964651798,1.14059054141409,-0.20787096768448698,0.275130328619134,-0.210243013345596,-1.04595496634574,0.159771632543467,-0.223035115033215,-0.9791399930808591,-0.6685536163649399,-0.46387502764187,-0.165083966271636,-0.6527832824727969,-0.5237345242785639,-1.2434173245770601,-1.6283209659116498,-0.657638241849395,-0.6880155806131389,-1.01591837116656,-1.81450895567419,-1.5918449043936203,-1.47518581682974,-0.506882542837215,-0.60225433488823,-0.10069983795370899,-0.934376381340577,-0.560422911734853
97,2.64128742594203,-0.5732654142368859,0.20181446811678896,-0.5807810241873771,-0.0517410374233376,0.764635570398023,1.27716791762408,1.25275018517172,2.0324946213757302,0.266401650452482,0.761208258813817,-0.6655860751040401,-1.12730698510571,-0.7518466237885691,-0.0282549675800518,-1.02787388337398,-0.364313676659536,-0.0828437232960463,-0.202613085148263,0.23801617562777802,0.352747916611918,-0.730837216850871,0.911330760545914,0.0802818285586177,0.175683443603087,0.46635370135738796,0.3573466985384529,0.120155593148109,0.8548925815557701,0.80139877170193,0.333958037627836,-0.12300208776283801,-1.23521143734751,-0.9113707156797249,0.48811309517806,-0.0395292373251704,0.37002841099108,-0.482075695437471,-0.111447443644595,-0.65965815636748,0.0328727533085935,-0.37911995273048604,-0.556811071225723,-1.5873927382206399,-1.07095386561467,-0.50630036424197,-0.643478293675407,0.0735158668279328,-0.6825014700750911,0.281517698735281,0.47978837506674
5,0.887736982827754,-0.820468384118015,1.03669656838634,0.529048396555207,-0.355092473260397,-0.384020884658753,-1.3877545090557,-0.440597823925414,-0.9355686274733391,-0.0922056602571021,1.27206885783755,1.41468859463304,1.9203556996184001,1.53448922754907,-0.43981038729196503,-1.02171360463016,-0.148997708749856,-0.48710770396261605,-0.42437370062617297,-0.9550422258672491,0.159266165592855,0.51001454221557,0.39989595253464705,-0.0204860047716561,0.729113486756396,0.647983590940773,-0.332697679259802,0.328618445652484,1.08033175550023,1.07033284443931,0.32101137907800603,0.594251064893884,1.44563694455113,1.14054019162181,0.20055753278273103,-0.998655288973476,-0.835484751719091,-0.35601005763981497,0.6823416973868771,0.7330850477748759,0.6798703841075749,0.383642822467573,1.61301952592301,0.947164728310445,0.40166053118202,-0.30486589763415506,0.6084354421628929,-1.35533532383158,-0.94475126341461,-1.26349924144407,-0.30725250210432803
36,4.27989727353053,-0.394289953710349,0.0752305792219558,0.646431027883329,0.9583678366276641,2.19796439861802,1.49471271805983,1.19964312711181,2.3422182414762003,2.4400793845886697,3.40698126888211,3.8837933288586597,3.35204843978814,2.3519721974671497,2.51044108117168,1.72895280183513,1.05460236162164,0.916321653854681,1.4160891481206297,0.6289477005188989,0.0383176374534021,-0.0739127792853699,0.118883966678077,0.27052719554186805,1.3440955874106397,0.909608225757225,1.26685957891259,0.38061206737870595,-0.521872078171619,-2.05438133082435,-1.86100534321524,-0.987656675917881,-0.316499343691112,-1.37833311652283,-0.6985667951972041,-1.4202246779248702,-0.8221742030917281,-1.2220264976909099,-0.10445635107774699,-0.111367351313719,-1.27823176793794,-1.0665214071893199,0.253806919325351,-0.21794063610070497,0.43367339192908005,-1.32006054525005,-1.26033513158428,-0.773627746463817,-0.13887639666491902,0.0992305684174433,0.9744403458538861
117,-0.62670155342126,-0.27911330297655895,-0.28937564240658303,0.0304243265096786,1.12072480963841,1.2964354847706698,0.66427590862277,1.26314561123837,1.5765738150733501,2.4390805682575,1.75551295254668,1.10910643952016,2.25509980319616,1.88538990747781,2.6352109689546297,2.44837758894512,2.34163846743012,1.62824648077842,0.18805233379237,0.320824326454517,-0.45491462012375505,-1.1825098367773899,-1.10673332619122,-1.0277660341739598,-2.0583775101703603,-1.9444598533508999,-1.8685955605314999,-1.1332369614997901,-0.993854222026356,-0.0301846479445879,0.9361358219946,-0.1037936305562,0.129880535900699,-0.24768414309464604,-0.37435424425369396,-1.19261305649444,-1.51401413204243,-1.4935354464671102,-0.547746194695002,0.31326584769474297,1.02432657094842,1.30436357245592,1.19671563960996,0.423625034548792,0.0406976623026043,0.251479058606852,0.29909635604089696,0.85800076432402,1.3937560430451297,0.5974196278939928,-0.49858303014507793
94,-2.18871636929785,1.5868334545408502,2.36644549564909,4.2950952526140895,3.5263429384623395,3.08165757920106,2.22835893378872,4.0786208740075995,3.94560986334663,2.84041978624911,2.23037594505582,1.47412171010258,0.937363481714432,1.50772796077383,1.38424848043235,1.37004492417633,1.42036534338904,1.9204302477268502,2.19196333392073,1.01302406622747,-0.0593825960658897,0.837037158280768,0.061946154025441,0.30194921906982397,0.149763105367781,-0.54309443148157,-1.51567950379036,-1.38078991927301,-1.1401745203001699,-0.25814939983187,1.06793893304454,0.46687329835723795,0.913762835812195,1.92942438015364,1.79541430399809,1.0600480964724202,1.48985649439879,0.37645822841534704,-0.140540532288392,-0.9819975154501089,-0.576739227981001,-0.43658635871791207,-1.63153339909303,-1.64415083527268,-2.1507870538532,-1.7404702228601998,-1.88264705463184,-1.28285971437299,0.33340009059801196,0.6561055543541341,0.9980597979516921
63,0.625594136913482,0.0280021587806661,0.588124880204059,0.8349785862470491,-0.0157443242607124,-0.216072131449704,-0.6742162028677811,-0.981170204864399,-1.22748978590623,-0.7497275155236409,-1.9572291254091299,-1.7464984313138998,-0.776102028339512,-0.729141013026536,-2.0734905919838997,-0.432052256176169,-1.03577108767681,-1.33694676223429,-1.02396277620989,-0.7048039791535279,0.15306175943382502,-0.30243936263468396,-0.5071138467310189,-0.43029953134549104,-0.564087819140523,-1.0160027015306499,-1.28001710587309,-0.28699943888463203,-0.0757111150103259,0.312302886017992,-0.259930911969918,-1.18707930660112,-1.08744783511439,-0.47231939062041606,-0.0172042598342025,-0.8604441934014789,-1.2401030044263202,-1.8069179745799,-0.717092729747377,-0.342930466722438,-0.339935998631239,-0.648414393901541,0.12288559794521199,-0.13675975249288,1.17304905671425,0.906518065263978,-0.222387729594475,-1.225194469191,-0.892100388405424,0.32972882155087396,0.257136475526918
194,-1.30748967009624,-1.20808278630447,-0.9789252622944158,-2.13269519405368,-1.74562943835296,-1.22914963032855,-2.11229201404816,-1.64039656436986,-2.2148991448037,-1.89973249640891,-0.8139438758227231,-0.4051942728365999,-0.52769939908477,-1.40021745580623,-0.989096986030114,-0.233225725779703,-1.39667098382449,-0.49630638745585604,-0.7391555111242131,-0.8501216149203779,0.0272519122349733,-0.308963273829628,-0.6055650808520091,-0.18797990960060199,-0.278295212508752,-1.1357297861854099,-0.9092213564957242,-0.367138861124854,-0.29165930484996194,-0.606775718218214,-0.22667332790471803,1.3699326378029701,1.28614452053429,0.782158478905126,1.03611962374798,1.39819642134882,1.11577591523368,2.1128602122002103,1.63240462409367,1.00123803410381,0.9764734654296049,2.46881573271494,1.49508254910452,1.7509444837234802,1.8769065979348303,0.6177305769269941,-0.14975372820377,-0.8178319498759841,-0.792123353165999,-0.8774259169075601,-0.519388771023455
41,0.506249808666462,-0.253361680136508,0.49397671363853796,1.54295462689506,0.9320063598663131,-0.670549534617487,-0.31888781208170003,1.3420520004698602,-1.14526381791375,-0.6520299728318261,-1.2026575343499901,-0.6916025434750309,0.038476983488602005,0.3537637057749529,1.3706154188038102,-0.00977727795670025,-0.297483721803336,-0.8133932222940141,-0.29062697714327196,0.7209996308166609,0.7486268401065959,-0.269756438029496,-0.706779789071407,-0.622996042948711,-0.23888715339223002,0.0112627568769314,0.5445857670495929,1.81736754170625,2.34678406057457,2.05599613983068,1.6200220051127698,1.48962724386451,1.05342457101771,0.49328494098583003,1.74541632014202,1.44129264380013,1.4201213553878302,1.4472309537388302,1.5939226217098101,0.99199572704924,0.843624199085556,0.551771420186706,1.5219764166937,2.28577584093868,0.51030117521523,0.5505404365852739,0.6790498139828001,-0.25669610832139605,-0.182187685703367,-0.5226361014740359,0.0806629356955129
157,0.122611715451615,-0.621266694796823,-0.568897881283486,0.11057644994520201,0.748321255895432,0.831622778837246,0.536076817994849,-0.14654868872561902,-0.0421585476373318,-0.46192103563678294,0.11934804460218199,-0.480919765743618,-0.210583140823453,0.15074570059298498,-0.6782111549948339,-0.249760495621568,-0.631623696044958,-0.29096202078385,1.02986319478528,0.34431772487797496,0.804697558110147,0.504838678703582,0.5899344900147371,0.259365283994346,0.8130153771250649,0.19287634001336398,0.8016635304061099,0.9370101084600079,-0.11817117096369,-0.24186090852446998,0.632551028761266,1.1606863393056799,0.41014899820366596,-1.00836081994509,-0.649712299223086,-0.947293332639305,-1.21455362583648,0.0021459815065544303,0.602531193706874,1.14477120339447,1.1054857786593701,1.0649772158552,1.30380945899605,0.9494677861762769,0.660432760209547,0.562689669332027,0.6879099514898941,0.5521798645093741,1.4415581547869099,1.6083041323804501,0.449466348391736
26,4.965205840919079,-0.15579550670532902,-0.3358698848833869,-1.33486176832704,-0.528542809300202,-1.23616795546584,-1.59484993595312,-1.66296136349839,-1.93514773652285,-0.635077623802527,-0.373304929379894,-0.562082196553651,-0.446460104984958,-1.1568129088069898,-0.861412769275315,-0.7586590132230501,-1.71214880009924,-1.7273277575806103,-2.46439102289088,-2.9405278961507797,-0.8901363410314681,-0.39279540713164895,-1.02255837956996,-1.2822492447766,-0.509962137808088,0.37253715238803903,-0.37123760218675206,0.392330520247962,1.06346684026086,-0.289426457008546,-0.325673583479559,0.30614329599976503,0.18777195280718603,0.7353945659583941,-0.6575769628313729,-0.251629119289495,-2.17156888687854,-2.18029168293869,-0.772770184635042,-0.14467003264415898,0.19023147440394397,-0.172687262164092,-0.529333881055035,-0.9780269150845671,-0.9757313957872109,-0.0869631193186964,-0.559710025649191,0.44915281745880603,0.42166430428653,0.529268131940745,-0.0402631428010495
114,2.6644205993039702,-0.207380743601965,-0.17929600688900602,-0.401518792847364,-0.5179668017015711,0.7847585873262679,-0.33936609449139093,-0.264789906458599,-0.20784865993384,-0.6712567297955421,-0.328656380203762,-1.32915542914374,-0.666381943961083,0.153291682257061,0.563700880399702,2.17368098807829,1.34030213344308,1.14393626604256,1.96034642360324,2.2116171851430297,1.06670042173339,-1.0127460328856701,-0.539011738655429,-1.03739707817429,-1.87566759088636,-0.809129723603327,-0.156713233571165,-0.139208183800712,-0.183977467511252,0.7007538056650551,0.5208937681118699,0.552878355443194,0.622010292111628,0.853385934241235,0.121578242141346,-1.4234303881252102,-1.44414044036597,-0.13262329966414801,0.530318312534294,-0.6410973240453821,-0.818285937618071,-1.5460947141936299,-0.639157991832775,0.150718985040765,0.138996985026215,0.7078212024096691,-0.0368754463738681,-0.7219326557018679,-1.1771316032085501,-0.26767764426672397,-1.18587562876702
173,8.912780419168051,-0.07715293535653099,-0.103398699680226,-0.3868379721236189,0.647014384782477,0.0183883070749653,1.01975941437931,1.2411150678426799,1.240299785376,1.50967220469015,1.09372755951864,2.12907784431429,1.8397170287994298,1.25192397222834,0.7081154697583221,1.3735451353805,0.243762410388258,0.00810195741215877,0.0708705346079768,0.7141701801734259,0.542776257991329,0.460272557406035,0.340895512600772,1.19926341190947,0.0285534341579682,-0.8183397502208578,0.8974379759995699,1.69191220485941,1.5750665666741699,1.3036087936294598,2.09818631996382,1.52928237439262,1.2728200240103,1.1413049520818601,1.6833389468663702,0.5830857848795009,0.121320293861145,-0.648704398135779,-0.370252183430755,-0.8286248083936079,0.621990945808894,0.9180819777743501,1.51532140860807,2.4127910657790403,2.41251858685209,2.0117573599979903,1.37787836502844,1.04359841426015,0.949231395090729,0.18115407531802397,-0.23488487809646102
57,-0.0602005821188225,-1.0441346263165299,-0.4042693624398401,-1.69082116965722,-0.93100378890023,-1.32911852802278,-1.41173112187291,-1.0654401139598,0.11880305372381199,-0.448350420181697,-0.724577004665431,-1.4807920032020199,-1.07099047263866,-1.66138445176005,-0.6596200706965141,-0.7919884018531049,-1.4799227206301102,-1.1586888363191201,-0.764087740123294,0.16537404970939099,-0.5948130004304971,0.0152316623538633,-0.432281910870682,0.0801282998764648,0.183823534458127,1.1353290468544799,0.13203888002617403,-0.7416619271527309,-0.9884116623206339,0.11104386084878201,-0.245912197581091,0.6291910769979829,-0.00034629053793877596,-0.36913075320470706,0.0270731399630236,-1.4421649466316202,-0.7278817141326159,-1.53832966083498,-1.5332028511178202,-1.13287330265847,-0.8499595954893531,-0.818511520145432,-0.528817990062355,-1.71874085920659,-1.80146208825334,-2.23046176508503,-0.7968334900906199,-0.36410322211726703,-0.7438816927776079,-0.666367925556024,0.0765176057347309
